Timestamp;ColdStartValue
5/23/2025 6:38:10 AM;175,03
5/23/2025 7:38:10 AM;205,59
5/23/2025 8:37:40 AM;195,43
5/23/2025 9:37:40 AM;329,88
5/23/2025 10:38:09 AM;187,78
5/23/2025 11:37:41 AM;140,53
5/23/2025 11:38:09 AM;140,53
5/23/2025 12:37:41 PM;225,51
5/23/2025 1:38:09 PM;193,75
5/23/2025 2:37:41 PM;184,55
5/23/2025 2:38:10 PM;184,55
5/23/2025 3:37:41 PM;185,58
5/23/2025 3:38:09 PM;185,58
5/23/2025 4:37:40 PM;184,69
5/23/2025 4:38:10 PM;184,69
5/23/2025 5:37:41 PM;203,97
5/23/2025 6:37:41 PM;191,63
5/23/2025 6:38:10 PM;191,63
5/23/2025 7:37:40 PM;194,44
5/23/2025 8:37:41 PM;183,12
5/23/2025 8:38:09 PM;183,12
5/23/2025 9:37:40 PM;189,53
5/23/2025 10:37:41 PM;197,78
5/23/2025 10:38:10 PM;197,78
5/23/2025 11:37:40 PM;188,94
5/24/2025 12:37:41 AM;218,23
5/24/2025 12:38:10 AM;218,23
5/24/2025 1:37:41 AM;185,36
5/24/2025 2:37:41 AM;188,86
5/24/2025 2:38:09 AM;188,86
5/24/2025 3:37:40 AM;202,75
5/24/2025 4:37:40 AM;201,82
5/24/2025 5:37:41 AM;194,63
5/24/2025 5:38:09 AM;194,63
5/24/2025 6:37:41 AM;186,96
5/24/2025 6:38:10 AM;186,96
5/24/2025 7:37:41 AM;359,32
5/24/2025 7:38:11 AM;359,32
5/24/2025 7:38:40 AM;359,32
5/24/2025 8:37:40 AM;191,88
5/24/2025 8:38:10 AM;191,88
5/24/2025 8:38:40 AM;191,88
5/24/2025 9:37:40 AM;205,09
5/24/2025 10:37:40 AM;182,57
5/24/2025 10:38:09 AM;182,57
5/24/2025 11:37:41 AM;201,7
5/24/2025 12:38:10 PM;213,71
5/24/2025 1:37:40 PM;190,59
5/24/2025 1:38:10 PM;190,59
5/24/2025 2:37:40 PM;196,91
5/24/2025 3:37:40 PM;190,24
5/24/2025 4:37:40 PM;189,31
5/24/2025 5:37:40 PM;201,29
5/24/2025 6:37:40 PM;349,36
5/24/2025 7:37:41 PM;192,09
5/24/2025 7:38:10 PM;192,09
5/24/2025 8:37:41 PM;189,56
5/24/2025 9:38:09 PM;196,32
5/24/2025 10:37:40 PM;213,29
5/24/2025 11:37:41 PM;184,41
5/25/2025 12:37:41 AM;184,34
5/25/2025 12:38:10 AM;184,34
5/25/2025 1:37:41 AM;274,49
5/25/2025 2:37:41 AM;181,35
5/25/2025 2:38:10 AM;181,35
5/25/2025 3:38:09 AM;354,85
5/25/2025 4:37:41 AM;210,74
5/25/2025 4:38:09 AM;210,74
5/25/2025 5:37:40 AM;197,84
5/25/2025 6:38:09 AM;212,33
5/25/2025 7:37:40 AM;187,64
5/25/2025 8:37:40 AM;187,07
