Timestamp;ColdStartValue
5/23/2025 1:38:09 AM;150,84
5/23/2025 2:37:39 AM;173,97
5/23/2025 3:37:39 AM;172,97
5/23/2025 4:37:39 AM;174,16
5/23/2025 5:37:39 AM;174,87
5/23/2025 6:37:40 AM;175,26
5/23/2025 6:38:08 AM;175,26
5/23/2025 7:37:41 AM;170,53
5/23/2025 7:38:08 AM;170,53
5/23/2025 8:37:39 AM;175,09
5/23/2025 9:37:39 AM;171,74
5/23/2025 10:37:39 AM;168,64
5/23/2025 10:38:08 AM;168,64
5/23/2025 11:37:39 AM;175,23
5/23/2025 11:38:08 AM;175,23
5/23/2025 12:37:39 PM;178,25
5/23/2025 1:37:39 PM;172,67
5/23/2025 1:38:08 PM;172,67
5/23/2025 2:37:40 PM;163,89
5/23/2025 2:38:09 PM;163,89
5/23/2025 3:37:39 PM;181,16
5/23/2025 3:38:08 PM;181,16
5/23/2025 4:37:39 PM;173,62
5/23/2025 4:38:08 PM;173,62
5/23/2025 5:37:40 PM;184,56
5/23/2025 6:37:40 PM;172,55
5/23/2025 6:38:08 PM;172,55
5/23/2025 7:37:39 PM;189,26
5/23/2025 8:37:40 PM;182,99
5/23/2025 8:38:08 PM;182,99
5/23/2025 9:37:39 PM;183,45
5/23/2025 10:37:40 PM;171,01
5/23/2025 10:38:09 PM;171,01
5/23/2025 11:37:39 PM;163,96
5/24/2025 12:37:40 AM;175,31
5/24/2025 12:38:09 AM;175,31
5/24/2025 1:37:39 AM;200,88
5/24/2025 2:37:39 AM;168,35
5/24/2025 2:38:08 AM;168,35
5/24/2025 3:37:39 AM;168,8
5/24/2025 4:37:39 AM;169,6
5/24/2025 5:37:39 AM;171,74
5/24/2025 5:38:08 AM;171,74
5/24/2025 6:37:39 AM;169,8
5/24/2025 6:38:08 AM;169,8
5/24/2025 7:37:39 AM;168,84
5/24/2025 7:38:09 AM;168,84
5/24/2025 7:38:39 AM;168,84
5/24/2025 8:37:39 AM;172,32
5/24/2025 8:38:09 AM;172,32
5/24/2025 8:38:38 AM;172,32
5/24/2025 9:37:39 AM;177,57
5/24/2025 10:37:39 AM;176
5/24/2025 10:38:08 AM;176
5/24/2025 11:37:40 AM;177,71
5/24/2025 12:37:40 PM;177,56
