Timestamp;ColdStartValue
5/23/2025 1:38:09 AM;83,5
5/23/2025 2:37:40 AM;78,83
5/23/2025 3:37:40 AM;78,7
5/23/2025 4:37:39 AM;78,49
5/23/2025 5:37:40 AM;81,1
5/23/2025 6:37:40 AM;70,18
5/23/2025 6:38:09 AM;70,18
5/23/2025 7:38:09 AM;73,29
5/23/2025 8:37:39 AM;77,01
5/23/2025 9:37:39 AM;77,24
5/23/2025 10:37:40 AM;82,37
5/23/2025 10:38:08 AM;82,37
5/23/2025 11:37:40 AM;76,29
5/23/2025 11:38:09 AM;76,29
5/23/2025 12:37:40 PM;68,75
5/23/2025 1:37:40 PM;79,66
5/23/2025 1:38:09 PM;79,66
5/23/2025 2:37:40 PM;74,41
5/23/2025 2:38:09 PM;74,41
5/23/2025 3:37:40 PM;76,34
5/23/2025 3:38:09 PM;76,34
5/23/2025 4:37:40 PM;77,31
5/23/2025 4:38:09 PM;77,31
5/23/2025 5:37:40 PM;78,47
5/23/2025 6:37:40 PM;85,66
5/23/2025 6:38:09 PM;85,66
5/23/2025 7:37:40 PM;78,32
5/23/2025 8:37:40 PM;55,17
5/23/2025 8:38:09 PM;55,17
5/23/2025 9:37:40 PM;77,38
5/23/2025 10:37:40 PM;76,33
5/23/2025 10:38:09 PM;76,33
5/23/2025 11:37:39 PM;73,64
5/24/2025 12:37:40 AM;70,93
5/24/2025 12:38:09 AM;70,93
5/24/2025 1:37:40 AM;70,96
5/24/2025 2:37:40 AM;74,73
5/24/2025 2:38:08 AM;74,73
5/24/2025 3:37:40 AM;70,03
5/24/2025 4:37:40 AM;80,25
5/24/2025 5:37:40 AM;75,07
5/24/2025 5:38:09 AM;75,07
5/24/2025 6:37:40 AM;74,84
5/24/2025 6:38:09 AM;74,84
5/24/2025 7:37:40 AM;90,48
5/24/2025 7:38:09 AM;90,48
5/24/2025 7:38:39 AM;90,48
5/24/2025 8:37:40 AM;83,64
5/24/2025 8:38:10 AM;83,64
5/24/2025 8:38:39 AM;83,64
5/24/2025 9:37:40 AM;87,55
5/24/2025 10:37:40 AM;74,66
5/24/2025 10:38:09 AM;74,66
5/24/2025 11:37:40 AM;75,14
5/24/2025 12:37:41 PM;98,46
5/24/2025 12:38:09 PM;98,46
5/24/2025 1:37:40 PM;75,62
5/24/2025 1:38:09 PM;75,62
5/24/2025 2:37:40 PM;83,4
5/24/2025 3:37:40 PM;77,84
